Latitude,Longitude,Price_INR,Locality,SuperBuiltUpArea_sqft
23.125833,72.691738,7710000,Satellite,1752
18.492941,73.932386,23590000,Kothrud,2804
22.907283,72.429828,9890000,Maninagar,2297
18.594454,73.943917,14670000,Wakad,1730
19.13737,72.8525,18080000,Thane West,1150
12.918014,80.322794,16400000,Anna Nagar,1703
23.014023,72.483803,10800000,Satellite,2295
28.404262,76.939187,20190000,Noida-Sector 62,1892
17.422684,78.497554,9810000,Manikonda,1382
17.444221,78.564635,22070000,Banjara Hills,2653
18.546673,73.878271,12660000,Hinjawadi,1464
13.02987,80.231847,18950000,T Nagar,2341
17.466796,78.578529,20150000,Gachibowli,2944
17.303675,78.304118,18860000,Banjara Hills,2617
17.328295,78.347783,11650000,Gachibowli,1342
13.073251,80.208007,19690000,OMR,2661
18.610444,73.909202,11070000,Kharadi,1380
28.622515,77.266259,67450000,Faridabad-Sector 21,5811
18.967588,72.81334,18160000,Mulund,1197
18.554143,73.804179,15270000,Viman Nagar,1726
19.001215,72.81438,39020000,Thane West,1955
17.54088,78.515043,19420000,Jubilee Hills,2521
18.958963,72.85728,58280000,Mulund,3089
22.457755,88.457677,15380000,Tollygunge,1602
23.04109,72.573481,3780000,Satellite,761
28.30769,77.306362,29420000,Gurugram-DLF Phase 3,3022
18.470519,73.765064,15130000,Wakad,2009
22.563722,88.404584,21260000,Salt Lake,2754
23.142254,72.634855,10540000,Bodakdev,2239
19.270623,72.764384,76060000,Navi Mumbai-Kharghar,3897
22.545065,88.309505,36740000,Jadavpur,3935
17.487969,78.480979,7500000,Banjara Hills,856
13.047389,77.492622,4220000,Koramangala,439
19.041932,72.775756,14400000,Navi Mumbai-Kharghar,872
22.991355,72.679337,9180000,Bopal,1778
17.423756,78.587567,3290000,Manikonda,452
19.221266,72.898075,99980000,Goregaon East,4748
17.381621,78.448017,12460000,Madhapur,1463
17.367469,78.466767,23560000,Kukatpally,2958
17.289311,78.324124,15920000,Gachibowli,1716
13.127127,77.57474,41200000,Yelahanka,3996
18.616844,73.946016,8670000,Hinjawadi,1002
13.133213,77.718715,4820000,Koramangala,583
12.967788,80.326467,10460000,Adyar,1071
17.274633,78.52921,7310000,Madhapur,1102
22.641766,88.373129,8400000,Jadavpur,1081
17.465114,78.41999,12110000,Gachibowli,1523
17.273121,78.352464,9610000,Manikonda,1128
17.472792,78.347139,4650000,Banjara Hills,654
12.813251,77.507969,5760000,Electronic City,749
12.965156,77.512854,13270000,Sarjapur Road,1560
23.112892,72.684558,4630000,Bopal,956
17.274058,78.480546,14970000,Madhapur,2289
22.624062,88.396068,12150000,Tollygunge,1705
13.135348,77.753424,7530000,Yelahanka,964
17.361813,78.380521,35970000,Manikonda,4099
18.502165,73.924693,22290000,Baner,2257
17.539888,78.488137,16320000,Madhapur,1911
12.884459,77.462537,44540000,HSR Layout,3453
28.706344,77.09352,19340000,Dwarka,1677
22.617901,88.493222,24660000,Behala,3193
28.567691,77.34027,33890000,Noida-Sector 62,2512
18.547392,73.906456,29880000,Wakad,3101
17.473296,78.571508,16700000,Gachibowli,2191
22.484812,88.304889,5250000,New Town,767
28.704337,77.09417,9790000,Noida-Sector 76,954
17.395734,78.504871,10860000,Madhapur,1441
22.521088,88.464822,21370000,Jadavpur,3145
22.565922,88.304119,9350000,Salt Lake,1194
28.395582,77.336052,17900000,Dwarka,1455
19.142546,72.758918,9910000,Vile Parle,658
28.381198,76.966991,4450000,Ghaziabad-Indirapuram,533
22.602436,88.30062,9390000,Tollygunge,1158
28.79573,77.146052,23970000,Noida-Sector 62,2504
23.025318,72.452394,5760000,Bodakdev,1066
17.409333,78.543523,11670000,Manikonda,1571
23.136002,72.516964,17170000,Prahlad Nagar,2885
22.479629,88.487749,20220000,New Town,2143
12.925334,77.782498,27680000,Electronic City,2756
22.938543,72.630507,8520000,Bodakdev,1694
17.448932,78.381963,5920000,Jubilee Hills,816
18.926936,72.926248,82570000,Mulund,3674
22.926421,72.565933,35280000,Satellite,5745
13.016521,77.611662,14940000,Indiranagar,2040
13.16301,80.297497,52390000,Velachery,5265
23.093821,72.512347,12350000,Bopal,2372
13.148791,77.615113,29350000,Banashankari,3368
28.673364,77.084311,25330000,Gurugram-Sector 56,2786
13.126083,77.798699,26460000,Sarjapur Road,2476
19.133788,72.913158,10630000,Powai,763
13.081322,77.686232,7610000,Indiranagar,864
22.451999,88.311461,20100000,Behala,2619
17.359123,78.392324,16870000,Kukatpally,2141
18.5286,73.866843,32200000,Hinjawadi,3920
28.590628,77.09361,12110000,Faridabad-Sector 21,1315
17.547167,78.329889,5650000,Gachibowli,784
17.324661,78.508161,22220000,Gachibowli,2752
19.233075,72.927007,23100000,Mulund,1713
13.054743,77.693443,11760000,Koramangala,1323
18.523504,73.778391,22990000,Hinjawadi,2773
22.469565,88.484506,7690000,Rajarhat,1024
12.994342,77.61263,14350000,Koramangala,1407
13.062837,80.179523,4700000,Anna Nagar,563
19.233684,72.928617,9840000,Andheri West,683
19.088712,72.778634,22550000,Navi Mumbai-Kharghar,1416
22.975766,72.412667,12150000,Maninagar,2919
28.53295,77.039779,43390000,Dwarka,3496
13.180011,80.318025,11230000,T Nagar,1408
28.511575,77.408425,15220000,Noida-Sector 76,2089
19.193528,72.839224,27690000,Andheri West,1819
18.649399,73.760071,5260000,Kharadi,682
22.574102,88.427109,20810000,Jadavpur,2524
19.186761,72.761983,80730000,Andheri West,4916
17.44532,78.324075,7490000,Gachibowli,902
28.609755,77.194988,25500000,Noida-Sector 62,2419
17.259485,78.599661,11460000,Kondapur,1413
13.038102,77.566136,6350000,HSR Layout,833
13.129735,77.600365,10580000,Yelahanka,1134
18.513681,73.932581,9960000,Wakad,1058
17.263523,78.343229,16310000,Manikonda,2082
19.141201,72.884415,12060000,Andheri West,797
22.570999,88.499122,15600000,Jadavpur,2076
17.542938,78.564808,44530000,Kukatpally,5690
22.538935,88.392387,4790000,Behala,650
19.062312,72.846624,21150000,Andheri West,1379
18.604715,73.809788,22100000,Kothrud,2273
12.99121,77.522387,16350000,Koramangala,1827
18.509782,73.765923,20310000,Wakad,2175
22.497039,88.446905,20200000,Tollygunge,2450
13.064782,80.282528,28110000,Velachery,3900
19.047703,72.893566,33260000,Andheri West,2149
23.044203,72.642255,7720000,Satellite,1545
19.226744,72.91856,25380000,Thane West,1592
19.27554,72.783351,48430000,Goregaon East,3006
22.536454,88.342721,10770000,Salt Lake,1366
19.177979,72.884424,54940000,Mulund,3269
18.63398,73.759197,22090000,Kothrud,2642
17.523282,78.546487,15460000,Madhapur,1834
12.985667,80.24217,13440000,Sholinganallur,1822
23.033341,72.5241,7370000,Vastrapur,1477
22.632767,88.494367,20450000,Tollygunge,2346
18.471625,73.901428,8450000,Viman Nagar,1036
19.014736,72.751476,17370000,Vile Parle,1195
17.438204,78.394451,20240000,Madhapur,2851
13.193093,80.224925,28050000,Sholinganallur,2714
17.486451,78.560648,22220000,Kukatpally,2576
12.861752,77.623175,42580000,Yelahanka,4685
22.514235,88.340428,21390000,Behala,2780
18.607126,73.853975,28730000,Viman Nagar,2914
22.978404,72.473148,5910000,Vastrapur,1046
28.518557,77.340537,22870000,Gurugram-DLF Phase 3,2285
17.516634,78.471098,4010000,Manikonda,561
18.489447,73.860607,12460000,Aundh,1503
17.493759,78.360753,20780000,Banjara Hills,3091
19.00482,72.770292,8660000,Navi Mumbai-Kharghar,591
28.758733,77.201946,11940000,Gurugram-DLF Phase 3,1696
28.689952,76.959891,20460000,Gurugram-DLF Phase 3,2255
17.524694,78.590386,15720000,Banjara Hills,2063
22.907004,72.446926,2000000,Vastrapur,494
18.498851,73.853875,12990000,Wakad,1352
28.771901,77.398826,24010000,Faridabad-Sector 21,2503
19.212787,72.936678,33650000,Powai,2142
18.503747,73.907488,24160000,Hinjawadi,2595
22.532243,88.466151,20540000,New Town,2787
28.707434,77.043579,16070000,Noida-Sector 76,1823
22.907426,72.629697,4920000,Vastrapur,992
22.487987,88.345601,56140000,Jadavpur,5511
28.694834,77.279882,63440000,Faridabad-Sector 21,6324
19.012991,72.92994,25040000,Bandra West,1643
18.523431,73.935966,17100000,Kharadi,1795
18.580165,73.864617,32570000,Kothrud,3959
17.376859,78.579568,9670000,Manikonda,1592
19.139217,72.832215,31300000,Goregaon East,2227
28.719721,77.407826,11110000,Noida-Sector 76,1123
22.617469,88.38674,30810000,Rajarhat,3458
28.504499,77.210188,12610000,Noida-Sector 62,1618
28.478268,77.248935,17230000,Noida-Sector 76,1815
19.0411,72.780716,12480000,Powai,724
19.290151,72.845115,11070000,Goregaon East,778
22.609227,88.401259,20010000,Behala,2365
22.957301,72.44417,6220000,Bopal,1182
22.479716,88.452351,19220000,Rajarhat,2411
19.080407,72.801141,31090000,Andheri West,2116
28.769475,77.298101,34920000,Noida-Sector 76,3688
18.905105,72.90227,16640000,Bandra West,1067
13.058138,77.551659,23670000,Electronic City,2239
18.588729,73.819406,16800000,Kharadi,1822
28.650727,77.31884,16630000,Gurugram-DLF Phase 3,1743
22.926769,72.46676,3570000,Satellite,785
28.389237,77.418161,10360000,Gurugram-Sector 56,1264
22.599009,88.360235,11690000,Salt Lake,1605
23.038158,72.430107,22640000,Thaltej,4029
18.620466,73.826827,14410000,Kharadi,1849
12.911597,77.568012,14220000,Indiranagar,1546
19.280696,72.778155,9190000,Powai,736
17.424451,78.352007,22460000,Banjara Hills,2622
28.690125,77.482144,7060000,Gurugram-Sector 56,851
23.017955,72.509482,7140000,Bodakdev,1383
19.262564,72.761756,20720000,Vile Parle,1279
28.778297,77.06183,15400000,Dwarka,1597
18.490775,73.896797,11840000,Baner,1150
13.126334,80.171244,28840000,Velachery,3511
18.963834,72.765739,10130000,Mulund,736
13.131034,80.278623,38300000,Adyar,4321
13.169908,80.168554,13520000,OMR,1659
19.052257,72.862132,65920000,Thane West,2726
28.560948,77.404621,10200000,Ghaziabad-Indirapuram,1199
22.905071,72.433566,10190000,Thaltej,1704
13.088244,77.625776,25090000,Indiranagar,2859
19.272886,72.779847,35070000,Bandra West,2263
12.932831,80.319925,9590000,Sholinganallur,1147
18.547851,73.835672,12760000,Aundh,1542
28.647345,77.269228,8920000,Noida-Sector 76,1028
28.520557,77.39307,4090000,Dwarka,563
13.063181,80.257977,29550000,Sholinganallur,3620
22.598862,88.338224,6100000,Rajarhat,805
13.177311,80.309397,38000000,Velachery,4437
22.953167,72.555326,8890000,Maninagar,1910
12.901706,80.232995,25860000,Velachery,2435
18.476893,73.792942,6660000,Kothrud,778
19.292221,72.899402,29850000,Bandra West,1895
22.628813,88.372656,8500000,Rajarhat,1110
17.449469,78.519385,10000000,Madhapur,1169
12.954983,80.292787,20330000,Anna Nagar,2184
28.330891,77.102476,45500000,Noida-Sector 62,4185
28.469263,77.457291,9560000,Gurugram-Sector 56,1107
19.092991,72.804515,11060000,Vile Parle,784
23.063179,72.52905,7590000,Bodakdev,1542
19.292168,72.945829,16080000,Goregaon East,1007
12.969882,80.152641,19570000,OMR,2791
28.356699,77.485821,17870000,Noida-Sector 62,1984
22.987345,72.517767,10610000,Vastrapur,2082
18.926584,72.908412,33110000,Navi Mumbai-Kharghar,1891
17.385053,78.543861,16630000,Banjara Hills,2346
17.536502,78.349116,10480000,Gachibowli,1424
18.511992,73.901484,75040000,Kothrud,6821
17.514649,78.425479,14140000,Madhapur,1592
23.004801,72.66926,17920000,Bodakdev,3695
18.626745,73.905396,13630000,Kharadi,1839
13.139253,80.196183,4310000,Velachery,528
22.939111,72.435176,12210000,Satellite,2155
17.406511,78.390766,22310000,Kondapur,1965
23.002618,72.487199,4080000,Satellite,789
13.134544,80.313868,3970000,OMR,513
17.434583,78.331554,15990000,Kondapur,1887
23.055727,72.42198,2400000,Bodakdev,528
19.020416,72.882273,78270000,Vile Parle,5605
13.11746,80.274542,11660000,Anna Nagar,1295
17.397069,78.508917,46150000,Manikonda,5714
28.537426,77.494432,8350000,Gurugram-DLF Phase 3,828
18.612318,73.774666,10190000,Viman Nagar,1342
17.470913,78.453713,19840000,Kondapur,2591
12.978634,80.176592,14430000,OMR,1670
17.296209,78.355453,12500000,Manikonda,1473
28.452875,77.344601,24430000,Noida-Sector 76,2856
17.504428,78.514757,15910000,Manikonda,1960
13.136312,80.348068,10420000,Sholinganallur,1214
17.453488,78.380107,26640000,Banjara Hills,3838
19.279868,72.792886,67720000,Bandra West,3724
19.24458,72.817056,9180000,Andheri West,690
22.598239,88.491724,5310000,New Town,636
12.921336,77.732026,13260000,Indiranagar,1390
18.995518,72.750155,9390000,Andheri West,694
19.275458,72.801645,34430000,Navi Mumbai-Kharghar,1952
23.133724,72.595676,2340000,Maninagar,502
23.001597,72.694509,13620000,Vastrapur,1980
18.544013,73.923082,14640000,Kharadi,1850
28.333962,76.917131,11270000,Noida-Sector 62,1023
23.029513,72.449082,9750000,Satellite,1992
12.890646,77.464595,6660000,Yelahanka,649
12.959771,80.244587,9940000,Velachery,1147
17.391521,78.505215,13450000,Kukatpally,1798
12.81054,77.727732,5390000,HSR Layout,735
23.112078,72.586641,10240000,Vastrapur,2114
17.305923,78.576632,17070000,Kondapur,2300
23.13247,72.461574,2280000,Bodakdev,459
28.563146,77.474423,14420000,Noida-Sector 76,1698
22.528001,88.358476,12800000,Jadavpur,1490
13.04219,80.340756,39160000,Porur,2961
13.119688,80.213326,9860000,T Nagar,1120
19.176004,72.769776,50290000,Mulund,3203
28.417317,76.984315,19830000,Ghaziabad-Indirapuram,2159
22.951445,72.549005,5640000,Vastrapur,1287
22.508381,88.304303,16750000,Jadavpur,2397
18.609897,73.895762,18810000,Viman Nagar,1838
18.612026,73.813359,28980000,Viman Nagar,2849
23.072446,72.414558,3840000,Thaltej,737
28.587625,77.125784,19190000,Gurugram-Sector 56,1759
18.944124,72.76349,20500000,Andheri West,1219
18.933172,72.754084,7610000,Vile Parle,625
19.223465,72.781333,21890000,Vile Parle,1446
17.282306,78.510774,16460000,Madhapur,2072
17.529713,78.422328,7750000,Jubilee Hills,996
22.974918,72.566245,10080000,Bopal,2003
13.104018,77.643435,18190000,Hebbal,2384
28.40502,77.307716,8380000,Faridabad-Sector 21,804
22.528296,88.392642,16630000,Rajarhat,1659
13.101333,77.770736,15680000,Sarjapur Road,1603
13.088639,77.627397,22260000,Whitefield,2797
22.549379,88.35718,10840000,Behala,1492
28.721247,77.292,15480000,Noida-Sector 62,1673
19.27588,72.857038,70290000,Powai,3533
12.942045,77.717158,28040000,Indiranagar,2477
13.058366,80.328978,10030000,Porur,1189
28.589406,77.196906,16800000,Gurugram-Sector 56,1930
12.998177,77.786607,14910000,Electronic City,1680
17.29703,78.543621,19710000,Gachibowli,2581
18.522466,73.837116,5040000,Baner,550
18.461578,73.820423,13440000,Viman Nagar,1820
18.552963,73.882963,29750000,Baner,3657
23.122276,72.475408,27920000,Thaltej,3929
13.076965,80.194306,12250000,OMR,1166
22.906176,72.499239,3210000,Satellite,633
22.461473,88.466531,24820000,Rajarhat,2489
23.097383,72.458395,5770000,Maninagar,998
13.129784,80.288633,6360000,OMR,699
19.199744,72.870755,66040000,Powai,3782
13.119822,77.529979,12090000,HSR Layout,1361
12.801123,77.488903,14160000,Marathahalli,1469
12.928616,77.532538,16350000,Sarjapur Road,1791
18.55953,73.758666,14920000,Aundh,1627
28.600564,77.130749,9430000,Ghaziabad-Indirapuram,1077
12.929751,80.280069,28810000,Sholinganallur,3104
28.799692,77.452872,34350000,Noida-Sector 76,4115
18.548053,73.934523,21770000,Kothrud,2746
13.081831,80.217098,5420000,Adyar,753
19.088968,72.87647,29070000,Goregaon East,1859
28.47403,77.476567,3470000,Faridabad-Sector 21,440
23.026323,72.595639,9210000,Satellite,1505
13.14353,77.638803,13230000,HSR Layout,1557
23.140567,72.467262,15020000,Vastrapur,2533
22.564867,88.359288,18950000,Tollygunge,2608
17.279222,78.357775,18730000,Kukatpally,2310
22.929448,72.44541,6880000,Maninagar,1342
22.452236,88.31167,21450000,Salt Lake,2386
23.036066,72.433044,7740000,Bopal,1397
22.599075,88.453209,19420000,Behala,2272
18.543019,73.940115,24100000,Wakad,2390
17.435128,78.323563,15850000,Kondapur,1783
22.969755,72.644549,2440000,Maninagar,492
17.375207,78.338767,13090000,Jubilee Hills,1908
13.061697,80.319731,26200000,OMR,2709
12.808755,77.583811,30350000,Koramangala,2423
17.441231,78.443938,19010000,Kondapur,2469
18.572423,73.91184,16140000,Baner,1793
13.061749,80.284427,14530000,T Nagar,1737
13.135341,77.675599,19620000,Koramangala,2220
12.804207,77.667141,31250000,Banashankari,3997
13.178607,80.265663,13350000,Sholinganallur,1415
28.592918,77.39346,20530000,Gurugram-Sector 56,2600
18.593376,73.813404,11120000,Baner,1519
22.537411,88.409423,8520000,New Town,1006
12.825426,77.493293,14650000,Hebbal,1461
13.087109,80.224875,23170000,T Nagar,2724
17.418288,78.466929,18080000,Madhapur,1834
28.392992,77.002515,16650000,Noida-Sector 76,1766
28.334143,77.09629,30690000,Gurugram-DLF Phase 3,3331
12.94819,77.689379,9140000,Yelahanka,1081
22.949484,72.40199,3510000,Bodakdev,842
18.567881,73.903188,15160000,Kothrud,1694
13.056902,77.455133,14030000,Koramangala,1870
12.90401,77.609455,27580000,Marathahalli,2670
18.563651,73.821659,19000000,Kharadi,2736
28.676029,77.25774,3960000,Gurugram-DLF Phase 3,496
12.970872,80.156996,26890000,Anna Nagar,2873
18.544335,73.862205,10350000,Aundh,1268
17.508336,78.410367,14270000,Gachibowli,1778
22.586948,88.494231,13960000,Jadavpur,1722
13.020434,80.233796,17510000,Porur,1504
23.051024,72.51622,14670000,Satellite,2496
13.004673,77.689701,14890000,HSR Layout,1363
12.857432,77.584891,23950000,Hebbal,3574
12.950814,80.312314,32390000,Sholinganallur,3156
13.055146,80.220514,10020000,Anna Nagar,1037
17.336348,78.557917,21270000,Madhapur,2982
13.10843,80.287359,8520000,T Nagar,1078
22.970646,72.401824,2450000,Maninagar,509
18.957851,72.795614,30210000,Andheri West,1794
28.51684,76.935631,37470000,Ghaziabad-Indirapuram,4964
13.028208,80.194183,21300000,Adyar,2678
28.393459,77.115374,15880000,Noida-Sector 62,2060
19.226216,72.811502,45470000,Thane West,2445
22.486673,88.463562,17820000,New Town,2147
22.91111,72.694938,3730000,Satellite,758
28.472544,77.291273,13270000,Dwarka,1232
23.013183,72.648506,4370000,Maninagar,831
19.060281,72.802034,60060000,Navi Mumbai-Kharghar,3375
22.530077,88.328083,47820000,New Town,5966
12.938398,80.191138,4610000,Velachery,637
13.034208,77.661984,30220000,Hebbal,3050
12.866508,77.672735,13550000,Sarjapur Road,1616
17.40734,78.351938,23340000,Jubilee Hills,2879
19.282581,72.77201,34530000,Bandra West,2446
28.45328,77.216747,14150000,Gurugram-Sector 56,1608
12.838207,77.550856,18390000,Indiranagar,2175
17.385204,78.326621,21290000,Banjara Hills,2524
19.202419,72.821548,61110000,Thane West,2632
12.996345,77.735851,19810000,Koramangala,2343
18.504551,73.804935,17990000,Hinjawadi,2338
28.427632,77.011303,9600000,Gurugram-Sector 56,1296
12.875547,77.480638,13610000,Koramangala,1441
12.888603,77.751477,11890000,Indiranagar,1449
13.096752,80.348594,16000000,OMR,1612
18.548031,73.899482,35900000,Aundh,2746
17.517528,78.426477,17970000,Manikonda,2580
13.195705,80.299792,13120000,Adyar,1487
23.058024,72.493478,7010000,Bodakdev,1251
23.008293,72.640528,9270000,Vastrapur,1618
22.566232,88.340038,8350000,Tollygunge,1012
17.265761,78.449168,12200000,Gachibowli,1709
13.075314,77.53613,11390000,Yelahanka,1141
13.024159,77.765853,15850000,Electronic City,1683
12.91782,80.321883,12730000,OMR,1653
28.50946,77.311866,13660000,Gurugram-DLF Phase 3,1464
28.363773,77.134819,5840000,Faridabad-Sector 21,699
13.088103,80.292804,9740000,Porur,1065
22.964769,72.42972,6470000,Vastrapur,1131
19.250927,72.832441,36680000,Vile Parle,2303
22.50895,88.325863,25120000,New Town,3925
18.558432,73.896514,4840000,Hinjawadi,645
28.564446,76.953421,13050000,Noida-Sector 76,1655
17.51373,78.321201,20810000,Kondapur,2168
23.082879,72.693095,13050000,Vastrapur,2346
28.665175,77.402236,9560000,Noida-Sector 62,1207
28.762228,77.153485,14240000,Gurugram-Sector 56,1499
22.523901,88.384928,12080000,Jadavpur,1585
19.024038,72.878995,26310000,Goregaon East,1814
23.021658,72.642946,18220000,Bodakdev,3232
28.454204,77.115865,9770000,Faridabad-Sector 21,1076
28.414705,77.006642,4850000,Gurugram-DLF Phase 3,603
28.539787,76.913888,25040000,Gurugram-DLF Phase 3,3060
